IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count,has_12_good_trials,Group
.,Full Trial Period,c194027,15,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,2523,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,clat,2,csih,knoy,1,dhhx,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,15,Illegal_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,2523,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,clat,2,csih,knoy,1,dhhx,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,15,Unpron_IA,374,0.1492,374,374,1804,1,1,Correct,3,High_Ortho,2523,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,clat,2,csih,knoy,1,dhhx,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,15,Unpron_IA,0,0,.,.,.,.,0,Correct,3,High_Ortho,2523,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,clat,2,csih,knoy,1,dhhx,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,16,High_Ortho_IA,868,0.2332,868,868,1290,1,1,Correct,2,High_Ortho,3683,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,16,Low_Ortho_IA,1016,0.273,256,256,692,1,2,Correct,2,High_Ortho,3683,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,16,Illegal_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,3683,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,16,Unpron_IA,0,0,.,.,.,.,0,Correct,2,High_Ortho,3683,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,16,Unpron_IA,1016,0.273,256,256,692,1,2,Correct,2,High_Ortho,3683,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,brel,2,pjih,snek,1,kqwp,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,17,High_Ortho_IA,1036,0.393,154,154,676,1,2,Correct,1,High_Ortho,2502,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,17,Low_Ortho_IA,566,0.2147,566,566,884,1,1,Correct,1,High_Ortho,2502,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,17,Illegal_IA,324,0.1229,324,324,302,1,1,Correct,1,High_Ortho,2502,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,17,Unpron_IA,0,0,.,.,.,.,0,Correct,1,High_Ortho,2502,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,gred,1,gwiy,wreb,1,ktlh,0,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,18,High_Ortho_IA,568,0.2091,432,432,386,1,2,Correct,0,High_Ortho,2760,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,18,Low_Ortho_IA,222,0.0817,222,222,1156,1,1,Correct,0,High_Ortho,2760,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,18,Illegal_IA,388,0.1429,388,388,1432,1,1,Correct,0,High_Ortho,2760,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194027,18,Unpron_IA,106,0.039,106,106,876,1,1,Correct,0,High_Ortho,2760,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,6,0,Compensated
.,Full Trial Period,c194029,1,High_Ortho_IA,2460,0.5919,2460,2460,3020,1,1,Correct,17,High_Ortho,5063,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,bril,1,fnoq,sqip,1,bkgv,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,1,Low_Ortho_IA,404,0.0972,404,142,1450,2,2,Correct,17,High_Ortho,5063,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,bril,1,fnoq,sqip,1,bkgv,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,1,Illegal_IA,662,0.1593,662,662,2324,1,1,Correct,17,High_Ortho,5063,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,bril,1,fnoq,sqip,1,bkgv,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,1,Unpron_IA,358,0.0861,358,358,1906,1,1,Correct,17,High_Ortho,5063,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,bril,1,fnoq,sqip,1,bkgv,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,2,High_Ortho_IA,2182,0.5082,260,260,490,1,3,Correct,16,High_Ortho,4583,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,2,Low_Ortho_IA,900,0.2096,900,900,2148,1,1,Correct,16,High_Ortho,4583,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,2,Illegal_IA,270,0.0629,270,270,1440,1,1,Correct,16,High_Ortho,4583,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,2,Unpron_IA,328,0.0764,328,328,1774,1,1,Correct,16,High_Ortho,4583,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clat,1,csih,knoy,1,dhhx,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,3,High_Ortho_IA,1452,0.3948,602,602,2136,1,2,Correct,15,High_Ortho,3891,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,3,Low_Ortho_IA,1138,0.3094,580,580,1492,1,3,Correct,15,High_Ortho,3891,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,3,Illegal_IA,510,0.1387,510,182,468,2,2,Correct,15,High_Ortho,3891,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,3,Unpron_IA,390,0.106,390,390,1058,1,1,Correct,15,High_Ortho,3891,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,3,pjih,snek,1,kqwp,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,4,High_Ortho_IA,1450,0.4949,280,114,740,2,3,Correct,14,High_Ortho,2793,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,4,Low_Ortho_IA,464,0.1584,464,464,1096,1,1,Correct,14,High_Ortho,2793,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,4,Illegal_IA,334,0.114,334,334,360,1,1,Correct,14,High_Ortho,2793,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,4,Unpron_IA,378,0.129,378,378,1602,1,1,Correct,14,High_Ortho,2793,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,blet,3,vyuj,syod,1,tvqf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,5,High_Ortho_IA,320,0.105,320,320,988,1,1,Incorrect,13,Low_Ortho,3113,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,5,Low_Ortho_IA,1634,0.5361,1634,124,1732,3,3,Incorrect,13,Low_Ortho,3113,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,5,Illegal_IA,204,0.0669,204,204,1464,1,1,Incorrect,13,Low_Ortho,3113,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,5,Unpron_IA,344,0.1129,344,344,436,1,1,Incorrect,13,Low_Ortho,3113,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,5,Unpron_IA,1634,0.5361,1634,124,1732,3,3,Incorrect,13,Low_Ortho,3113,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,clar,2,hvej,glip,1,bcsr,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,6,High_Ortho_IA,2312,0.5653,398,398,802,1,2,Correct,12,High_Ortho,3960,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,6,Low_Ortho_IA,834,0.2039,834,134,1606,2,2,Correct,12,High_Ortho,3960,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,6,Illegal_IA,294,0.0719,294,294,1248,1,1,Correct,12,High_Ortho,3960,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,6,Unpron_IA,240,0.0587,240,240,492,1,1,Correct,12,High_Ortho,3960,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,6,Unpron_IA,834,0.2039,834,134,1606,2,2,Correct,12,High_Ortho,3960,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,7,High_Ortho_IA,1318,0.4486,1318,1318,1664,1,1,Correct,11,High_Ortho,2804,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,3,czih,knef,1,fxgk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,7,Low_Ortho_IA,434,0.1477,434,434,1166,1,1,Correct,11,High_Ortho,2804,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,3,czih,knef,1,fxgk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,7,Illegal_IA,534,0.1818,336,336,358,1,2,Correct,11,High_Ortho,2804,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,3,czih,knef,1,fxgk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,7,Unpron_IA,364,0.1239,364,364,756,1,1,Correct,11,High_Ortho,2804,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,3,czih,knef,1,fxgk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,8,High_Ortho_IA,1376,0.5161,1376,1376,1484,1,1,Correct,10,High_Ortho,2429,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,8,Low_Ortho_IA,256,0.096,256,256,666,1,1,Correct,10,High_Ortho,2429,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,8,Illegal_IA,460,0.1725,460,460,982,1,1,Correct,10,High_Ortho,2429,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,8,Unpron_IA,294,0.1103,294,118,318,2,2,Correct,10,High_Ortho,2429,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,9,High_Ortho_IA,4608,0.6861,336,100,372,2,4,Correct,9,High_Ortho,6808,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,9,Low_Ortho_IA,1136,0.1691,292,146,834,2,3,Correct,9,High_Ortho,6808,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,9,Illegal_IA,328,0.0488,328,116,1572,2,2,Correct,9,High_Ortho,6808,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,9,Unpron_IA,302,0.045,302,106,1190,2,2,Correct,9,High_Ortho,6808,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,10,High_Ortho_IA,870,0.2398,870,870,1522,1,1,Incorrect,8,Low_Ortho,3548,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,10,Low_Ortho_IA,1772,0.4884,246,246,802,1,2,Incorrect,8,Low_Ortho,3548,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,10,Illegal_IA,360,0.0992,360,360,1118,1,1,Incorrect,8,Low_Ortho,3548,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,10,Unpron_IA,178,0.0491,178,178,588,1,1,Incorrect,8,Low_Ortho,3548,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,prit,4,wgiy,twap,1,bkjd,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,11,High_Ortho_IA,298,0.1102,298,298,1072,1,1,Incorrect,7,Low_Ortho,2518,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,whon,4,fvej,phud,1,kdsj,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,11,Low_Ortho_IA,1476,0.5459,318,318,346,1,2,Incorrect,7,Low_Ortho,2518,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,whon,4,fvej,phud,1,kdsj,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,11,Illegal_IA,290,0.1072,290,118,728,2,2,Incorrect,7,Low_Ortho,2518,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,whon,4,fvej,phud,1,kdsj,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,11,Unpron_IA,358,0.1324,358,358,1436,1,1,Incorrect,7,Low_Ortho,2518,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,whon,4,fvej,phud,1,kdsj,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,12,High_Ortho_IA,800,0.2734,508,102,334,2,3,Incorrect,6,Low_Ortho,2860,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,12,Low_Ortho_IA,1100,0.3759,442,442,926,1,2,Incorrect,6,Low_Ortho,2860,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,12,Illegal_IA,432,0.1476,432,432,1780,1,1,Incorrect,6,Low_Ortho,2860,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,12,Unpron_IA,310,0.1059,310,310,1408,1,1,Incorrect,6,Low_Ortho,2860,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,gred,1,gwiy,wreb,1,ktlh,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,13,High_Ortho_IA,266,0.1017,266,266,720,1,1,Correct,5,High_Ortho,2567,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,13,Low_Ortho_IA,210,0.0803,210,210,1220,1,1,Correct,5,High_Ortho,2567,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,13,Illegal_IA,292,0.1116,292,292,354,1,1,Correct,5,High_Ortho,2567,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,13,Unpron_IA,480,0.1835,480,480,1468,1,1,Correct,5,High_Ortho,2567,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,plic,3,hkiy,skad,1,mgnz,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,14,High_Ortho_IA,468,0.1664,218,218,2138,1,2,Correct,4,High_Ortho,3596,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,4,bfiw,tway,1,hvfn,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,14,Low_Ortho_IA,428,0.1522,428,428,3614,1,1,Correct,4,High_Ortho,3596,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,4,bfiw,tway,1,hvfn,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,14,Illegal_IA,384,0.1366,384,384,2396,1,1,Correct,4,High_Ortho,3596,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,4,bfiw,tway,1,hvfn,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,14,Unpron_IA,576,0.2048,236,236,1028,1,2,Correct,4,High_Ortho,3596,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slan,4,bfiw,tway,1,hvfn,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,15,High_Ortho_IA,250,0.1414,250,250,1306,1,1,Incorrect,3,Low_Ortho,3204,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,blar,2,sfuj,skub,1,gpvj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,15,Low_Ortho_IA,1402,0.793,1402,90,1636,4,4,Incorrect,3,Low_Ortho,3204,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,blar,2,sfuj,skub,1,gpvj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,15,Illegal_IA,0,0,.,.,.,.,0,Incorrect,3,Low_Ortho,3204,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,blar,2,sfuj,skub,1,gpvj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,15,Unpron_IA,0,0,.,.,.,.,0,Incorrect,3,Low_Ortho,3204,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,blar,2,sfuj,skub,1,gpvj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,15,Unpron_IA,1402,0.793,1402,90,1636,4,4,Incorrect,3,Low_Ortho,3204,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,blar,2,sfuj,skub,1,gpvj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,16,High_Ortho_IA,398,0.1552,398,398,744,1,1,Incorrect,2,Low_Ortho,2407,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,dren,2,zhux,wrop,1,xwsx,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,16,Low_Ortho_IA,0,0,.,.,.,.,0,Incorrect,2,Low_Ortho,2407,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,dren,2,zhux,wrop,1,xwsx,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,16,Illegal_IA,292,0.1139,292,110,1186,2,2,Incorrect,2,Low_Ortho,2407,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,dren,2,zhux,wrop,1,xwsx,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,16,Unpron_IA,266,0.1037,266,128,366,2,2,Incorrect,2,Low_Ortho,2407,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,dren,2,zhux,wrop,1,xwsx,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,16,Unpron_IA,0,0,.,.,.,.,0,Incorrect,2,Low_Ortho,2407,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,dren,2,zhux,wrop,1,xwsx,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,17,High_Ortho_IA,978,0.3707,278,278,330,1,2,Correct,1,High_Ortho,2450,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,17,Low_Ortho_IA,746,0.2828,746,746,1268,1,1,Correct,1,High_Ortho,2450,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,17,Illegal_IA,0,0,.,.,.,.,0,Correct,1,High_Ortho,2450,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,17,Unpron_IA,266,0.1008,266,266,960,1,1,Correct,1,High_Ortho,2450,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,drel,1,vwux,sqow,1,fzgj,0,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,18,High_Ortho_IA,754,0.0799,366,134,792,2,3,Incorrect,0,Low_Ortho,9703,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,18,Low_Ortho_IA,4978,0.5273,344,344,1256,1,5,Incorrect,0,Low_Ortho,9703,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,18,Illegal_IA,334,0.0354,334,334,1682,1,1,Incorrect,0,Low_Ortho,9703,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,18,Unpron_IA,534,0.0566,182,182,552,1,2,Incorrect,0,Low_Ortho,9703,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194029,18,Unpron_IA,4978,0.5273,344,344,1256,1,5,Incorrect,0,Low_Ortho,9703,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,grat,2,sviw,wrup,1,tkvc,1,1,18,TRUE,15,1,Compensated
.,Full Trial Period,c194030,1,High_Ortho_IA,1452,0.2373,394,394,438,1,3,Incorrect,17,Low_Ortho,6676,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,13,1,Dyslexia
.,Full Trial Period,c194030,1,Low_Ortho_IA,3232,0.5281,274,274,892,1,4,Incorrect,17,Low_Ortho,6676,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,blar,2,sfuj,skub,1,gpvj,1,1,18,TRUE,13,1,Dyslexia
