IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_TIME,IA_FIRST_RUN_FIXATION_COUNT,IA_FIXATION_COUNT,Accuracy,Remaining_Trials_Ortho,Response_Choice,Response_Time,Session_Name_,TASK2_POSITIONS,Trial_Index_,Trial_Number_Orthography,Trial_Recycled_,high_ortho,high_ortho_position,illegal_string,low_ortho,task,unpron_string,looked_all_four_IA,accuracy_high_low,accurate_trials,at_least_12_accurate,good_trial_count
.,Full Trial Period,c194041,9,Low_Ortho_IA,1854,0.275,1854,1854,5242,1,1,Incorrect,9,Low_Ortho,6664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,gred,2,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194041,9,Illegal_IA,142,0.0211,142,142,5044,1,1,Incorrect,9,Low_Ortho,6664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,gred,2,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194041,9,Unpron_IA,380,0.0564,380,380,3930,1,1,Incorrect,9,Low_Ortho,6664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,gred,2,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194041,9,Unpron_IA,1854,0.275,1854,1854,5242,1,1,Incorrect,9,Low_Ortho,6664,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,gred,2,gwiy,wreb,1,ktlh,1,1,18,TRUE,18
.,Full Trial Period,c194041,10,High_Ortho_IA,2308,0.43,302,302,950,1,5,Correct,8,High_Ortho,5694,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194041,10,Low_Ortho_IA,786,0.1464,340,340,1470,1,2,Correct,8,High_Ortho,5694,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194041,10,Illegal_IA,128,0.0238,128,128,4504,1,1,Correct,8,High_Ortho,5694,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194041,10,Unpron_IA,1386,0.2582,336,336,554,1,3,Correct,8,High_Ortho,5694,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194041,10,Unpron_IA,786,0.1464,340,340,1470,1,2,Correct,8,High_Ortho,5694,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,18
.,Full Trial Period,c194041,11,High_Ortho_IA,4692,0.6258,1828,122,1130,2,4,Correct,7,High_Ortho,7652,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194041,11,Low_Ortho_IA,1690,0.2254,324,324,3034,1,2,Correct,7,High_Ortho,7652,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194041,11,Illegal_IA,298,0.0397,298,52,318,2,2,Correct,7,High_Ortho,7652,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194041,11,Unpron_IA,540,0.072,266,266,802,1,2,Correct,7,High_Ortho,7652,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,prit,3,wgiy,twap,1,bkjd,1,1,18,TRUE,18
.,Full Trial Period,c194041,12,High_Ortho_IA,2708,0.4682,322,322,646,1,3,Correct,6,High_Ortho,5737,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,cret,2,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194041,12,Low_Ortho_IA,1770,0.306,482,482,1028,1,2,Correct,6,High_Ortho,5737,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,cret,2,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194041,12,Illegal_IA,530,0.0916,530,92,1576,2,2,Correct,6,High_Ortho,5737,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,cret,2,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194041,12,Unpron_IA,510,0.0882,276,276,312,1,2,Correct,6,High_Ortho,5737,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,cret,2,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194041,12,Unpron_IA,1770,0.306,482,482,1028,1,2,Correct,6,High_Ortho,5737,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,cret,2,bduw,glek,1,vghk,1,1,18,TRUE,18
.,Full Trial Period,c194041,13,High_Ortho_IA,1572,0.2896,970,970,1578,1,2,Incorrect,5,Low_Ortho,5494,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194041,13,Low_Ortho_IA,2894,0.5332,394,394,1124,1,4,Incorrect,5,Low_Ortho,5494,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194041,13,Illegal_IA,348,0.0641,348,94,304,2,2,Incorrect,5,Low_Ortho,5494,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194041,13,Unpron_IA,354,0.0652,354,354,730,1,1,Incorrect,5,Low_Ortho,5494,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,slan,3,bfiw,tway,1,hvfn,1,1,18,TRUE,18
.,Full Trial Period,c194041,14,High_Ortho_IA,2468,0.3299,1448,1448,678,1,3,Incorrect,4,Low_Ortho,7712,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194041,14,Low_Ortho_IA,1434,0.1917,226,226,3742,1,3,Incorrect,4,Low_Ortho,7712,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194041,14,Illegal_IA,1868,0.2497,1510,1510,2172,1,3,Incorrect,4,Low_Ortho,7712,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194041,14,Unpron_IA,1330,0.1778,290,98,316,2,6,Incorrect,4,Low_Ortho,7712,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194041,14,Unpron_IA,1434,0.1917,226,226,3742,1,3,Incorrect,4,Low_Ortho,7712,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,slen,2,czih,knef,1,fxgk,1,1,18,TRUE,18
.,Full Trial Period,c194041,15,High_Ortho_IA,1340,0.2292,178,178,1106,1,2,Correct,3,High_Ortho,5986,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,bril,4,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194041,15,Low_Ortho_IA,1280,0.219,254,254,314,1,4,Correct,3,High_Ortho,5986,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,bril,4,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194041,15,Illegal_IA,2014,0.3445,316,316,626,1,2,Correct,3,High_Ortho,5986,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,bril,4,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194041,15,Unpron_IA,546,0.0934,546,546,2140,1,1,Correct,3,High_Ortho,5986,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,15,.,bril,4,fnoq,sqip,1,bkgv,1,1,18,TRUE,18
.,Full Trial Period,c194041,16,High_Ortho_IA,3680,0.5512,288,288,286,1,5,Correct,2,High_Ortho,7025,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194041,16,Low_Ortho_IA,1482,0.222,242,242,632,1,5,Correct,2,High_Ortho,7025,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194041,16,Illegal_IA,728,0.109,394,394,1244,1,2,Correct,2,High_Ortho,7025,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194041,16,Unpron_IA,548,0.0821,272,272,914,1,2,Correct,2,High_Ortho,7025,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,16,.,blar,1,sfuj,skub,1,gpvj,1,1,18,TRUE,18
.,Full Trial Period,c194041,17,High_Ortho_IA,2060,0.3747,468,468,1348,1,2,Correct,1,High_Ortho,5650,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,blet,4,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194041,17,Low_Ortho_IA,1560,0.2837,284,284,292,1,2,Correct,1,High_Ortho,5650,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,blet,4,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194041,17,Illegal_IA,626,0.1139,306,306,634,1,2,Correct,1,High_Ortho,5650,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,blet,4,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194041,17,Unpron_IA,1002,0.1822,272,92,1004,2,4,Correct,1,High_Ortho,5650,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,17,.,blet,4,vyuj,syod,1,tvqf,1,1,18,TRUE,18
.,Full Trial Period,c194041,18,High_Ortho_IA,1962,0.1831,478,478,7490,1,2,Correct,0,High_Ortho,11085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194041,18,Low_Ortho_IA,5222,0.4874,338,338,292,1,4,Correct,0,High_Ortho,11085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194041,18,Illegal_IA,1548,0.1445,862,158,686,2,4,Correct,0,High_Ortho,11085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194041,18,Unpron_IA,438,0.0409,152,152,3026,1,2,Correct,0,High_Ortho,11085,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,18,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,18
.,Full Trial Period,c194043,1,High_Ortho_IA,1928,0.4796,282,282,772,1,3,Correct,17,High_Ortho,3931,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,14
.,Full Trial Period,c194043,1,Low_Ortho_IA,1010,0.2512,1010,1010,1894,1,1,Correct,17,High_Ortho,3931,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,14
.,Full Trial Period,c194043,1,Illegal_IA,296,0.0736,296,296,1096,1,1,Correct,17,High_Ortho,3931,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,14
.,Full Trial Period,c194043,1,Unpron_IA,312,0.0776,312,312,408,1,1,Correct,17,High_Ortho,3931,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,14
.,Full Trial Period,c194043,1,Unpron_IA,1010,0.2512,1010,1010,1894,1,1,Correct,17,High_Ortho,3931,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,1,.,pred,2,pvuj,syew,1,rxbf,1,1,18,TRUE,14
.,Full Trial Period,c194043,2,High_Ortho_IA,1216,0.2869,296,296,766,1,5,Incorrect,16,Low_Ortho,4352,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clar,3,hvej,glip,1,bcsr,1,1,18,TRUE,14
.,Full Trial Period,c194043,2,Low_Ortho_IA,1924,0.454,212,212,1114,1,2,Incorrect,16,Low_Ortho,4352,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clar,3,hvej,glip,1,bcsr,1,1,18,TRUE,14
.,Full Trial Period,c194043,2,Illegal_IA,310,0.0731,310,310,416,1,1,Incorrect,16,Low_Ortho,4352,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clar,3,hvej,glip,1,bcsr,1,1,18,TRUE,14
.,Full Trial Period,c194043,2,Unpron_IA,342,0.0807,342,342,2086,1,1,Incorrect,16,Low_Ortho,4352,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,2,.,clar,3,hvej,glip,1,bcsr,1,1,18,TRUE,14
.,Full Trial Period,c194043,3,High_Ortho_IA,904,0.2162,248,112,1544,2,4,Incorrect,15,Low_Ortho,4114,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,14
.,Full Trial Period,c194043,3,Low_Ortho_IA,1954,0.4672,718,718,768,1,2,Incorrect,15,Low_Ortho,4114,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,14
.,Full Trial Period,c194043,3,Illegal_IA,302,0.0722,302,302,1852,1,1,Incorrect,15,Low_Ortho,4114,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,14
.,Full Trial Period,c194043,3,Unpron_IA,580,0.1387,212,212,512,1,2,Incorrect,15,Low_Ortho,4114,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,3,.,brel,4,pjih,snek,1,kqwp,1,1,18,TRUE,14
.,Full Trial Period,c194043,4,High_Ortho_IA,1910,0.4454,852,852,304,1,2,Correct,14,High_Ortho,4290,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,slan,1,bfiw,tway,1,hvfn,1,1,18,TRUE,14
.,Full Trial Period,c194043,4,Low_Ortho_IA,664,0.1549,664,664,1894,1,1,Correct,14,High_Ortho,4290,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,slan,1,bfiw,tway,1,hvfn,1,1,18,TRUE,14
.,Full Trial Period,c194043,4,Illegal_IA,794,0.1852,292,292,1194,1,3,Correct,14,High_Ortho,4290,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,slan,1,bfiw,tway,1,hvfn,1,1,18,TRUE,14
.,Full Trial Period,c194043,4,Unpron_IA,658,0.1535,314,314,1538,1,2,Correct,14,High_Ortho,4290,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,4,.,slan,1,bfiw,tway,1,hvfn,1,1,18,TRUE,14
.,Full Trial Period,c194043,5,High_Ortho_IA,2136,0.3957,328,328,908,1,3,Correct,13,High_Ortho,5990,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,14
.,Full Trial Period,c194043,5,Low_Ortho_IA,1648,0.3053,1648,1648,2212,1,1,Correct,13,High_Ortho,5990,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,14
.,Full Trial Period,c194043,5,Illegal_IA,276,0.0511,276,244,1282,2,2,Correct,13,High_Ortho,5990,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,14
.,Full Trial Period,c194043,5,Unpron_IA,686,0.1271,298,298,1870,1,2,Correct,13,High_Ortho,5990,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,5,.,gred,3,gwiy,wreb,1,ktlh,1,1,18,TRUE,14
.,Full Trial Period,c194043,6,High_Ortho_IA,944,0.1671,236,60,1750,2,4,Incorrect,12,Low_Ortho,6764,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,14
.,Full Trial Period,c194043,6,Low_Ortho_IA,1776,0.3143,728,728,3950,1,2,Incorrect,12,Low_Ortho,6764,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,14
.,Full Trial Period,c194043,6,Illegal_IA,0,0,.,.,.,.,0,Incorrect,12,Low_Ortho,6764,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,14
.,Full Trial Period,c194043,6,Unpron_IA,382,0.0676,144,144,3068,1,2,Incorrect,12,Low_Ortho,6764,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,14
.,Full Trial Period,c194043,6,Unpron_IA,1776,0.3143,728,728,3950,1,2,Incorrect,12,Low_Ortho,6764,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,6,.,prit,2,wgiy,twap,1,bkjd,0,1,18,TRUE,14
.,Full Trial Period,c194043,7,High_Ortho_IA,880,0.165,236,236,554,1,4,Incorrect,11,Low_Ortho,5434,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,14
.,Full Trial Period,c194043,7,Low_Ortho_IA,2660,0.4987,498,498,1678,1,4,Incorrect,11,Low_Ortho,5434,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,14
.,Full Trial Period,c194043,7,Illegal_IA,656,0.123,256,256,832,1,2,Incorrect,11,Low_Ortho,5434,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,14
.,Full Trial Period,c194043,7,Unpron_IA,534,0.1001,238,238,2358,1,2,Incorrect,11,Low_Ortho,5434,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,7,.,slen,1,czih,knef,1,fxgk,1,1,18,TRUE,14
.,Full Trial Period,c194043,8,High_Ortho_IA,2044,0.5807,2044,2044,1704,1,1,Correct,10,High_Ortho,3302,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,14
.,Full Trial Period,c194043,8,Low_Ortho_IA,484,0.1375,484,484,778,1,1,Correct,10,High_Ortho,3302,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,14
.,Full Trial Period,c194043,8,Illegal_IA,104,0.0295,104,104,1316,1,1,Correct,10,High_Ortho,3302,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,14
.,Full Trial Period,c194043,8,Unpron_IA,318,0.0903,318,318,420,1,1,Correct,10,High_Ortho,3302,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,14
.,Full Trial Period,c194043,8,Unpron_IA,484,0.1375,484,484,778,1,1,Correct,10,High_Ortho,3302,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,8,.,whon,2,fvej,phud,1,kdsj,1,1,18,TRUE,14
.,Full Trial Period,c194043,9,High_Ortho_IA,1772,0.2327,598,598,708,1,5,Incorrect,9,Low_Ortho,7968,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,14
.,Full Trial Period,c194043,9,Low_Ortho_IA,4420,0.5805,1016,1016,1772,1,8,Incorrect,9,Low_Ortho,7968,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,14
.,Full Trial Period,c194043,9,Illegal_IA,728,0.0956,254,254,414,1,3,Incorrect,9,Low_Ortho,7968,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,14
.,Full Trial Period,c194043,9,Unpron_IA,340,0.0447,340,58,1366,2,2,Incorrect,9,Low_Ortho,7968,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,9,.,grat,3,sviw,wrup,1,tkvc,1,1,18,TRUE,14
.,Full Trial Period,c194043,10,High_Ortho_IA,940,0.1909,940,142,1326,2,2,Incorrect,8,Low_Ortho,5720,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,14
.,Full Trial Period,c194043,10,Low_Ortho_IA,2112,0.4289,288,288,982,1,2,Incorrect,8,Low_Ortho,5720,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,14
.,Full Trial Period,c194043,10,Illegal_IA,232,0.0471,232,232,2474,1,1,Incorrect,8,Low_Ortho,5720,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,14
.,Full Trial Period,c194043,10,Unpron_IA,1376,0.2794,104,104,672,1,3,Incorrect,8,Low_Ortho,5720,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,10,.,cret,1,bduw,glek,1,vghk,1,1,18,TRUE,14
.,Full Trial Period,c194043,11,High_Ortho_IA,936,0.3897,936,816,1774,3,3,Correct,7,High_Ortho,2739,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,14
.,Full Trial Period,c194043,11,Low_Ortho_IA,356,0.1482,356,356,796,1,1,Correct,7,High_Ortho,2739,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,14
.,Full Trial Period,c194043,11,Illegal_IA,246,0.1024,246,246,1482,1,1,Correct,7,High_Ortho,2739,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,14
.,Full Trial Period,c194043,11,Unpron_IA,316,0.1316,316,156,420,2,2,Correct,7,High_Ortho,2739,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,11,.,blar,4,sfuj,skub,1,gpvj,1,1,18,TRUE,14
.,Full Trial Period,c194043,12,High_Ortho_IA,1546,0.4728,612,612,680,1,3,Correct,6,High_Ortho,3272,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,bril,3,fnoq,sqip,1,bkgv,0,1,18,TRUE,14
.,Full Trial Period,c194043,12,Low_Ortho_IA,0,0,.,.,.,.,0,Correct,6,High_Ortho,3272,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,bril,3,fnoq,sqip,1,bkgv,0,1,18,TRUE,14
.,Full Trial Period,c194043,12,Illegal_IA,502,0.1535,166,166,474,1,3,Correct,6,High_Ortho,3272,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,bril,3,fnoq,sqip,1,bkgv,0,1,18,TRUE,14
.,Full Trial Period,c194043,12,Unpron_IA,304,0.093,304,304,1916,1,1,Correct,6,High_Ortho,3272,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,12,.,bril,3,fnoq,sqip,1,bkgv,0,1,18,TRUE,14
.,Full Trial Period,c194043,13,High_Ortho_IA,2368,0.6484,472,104,512,4,5,Correct,5,High_Ortho,4119,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,blet,1,vyuj,syod,1,tvqf,1,1,18,TRUE,14
.,Full Trial Period,c194043,13,Low_Ortho_IA,498,0.1364,498,108,2096,2,2,Correct,5,High_Ortho,4119,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,blet,1,vyuj,syod,1,tvqf,1,1,18,TRUE,14
.,Full Trial Period,c194043,13,Illegal_IA,378,0.1035,82,82,1266,1,2,Correct,5,High_Ortho,4119,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,blet,1,vyuj,syod,1,tvqf,1,1,18,TRUE,14
.,Full Trial Period,c194043,13,Unpron_IA,276,0.0756,276,124,1396,2,2,Correct,5,High_Ortho,4119,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,13,.,blet,1,vyuj,syod,1,tvqf,1,1,18,TRUE,14
.,Full Trial Period,c194043,14,High_Ortho_IA,426,0.1051,426,426,1220,1,1,Incorrect,4,Low_Ortho,4195,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,14
.,Full Trial Period,c194043,14,Low_Ortho_IA,2290,0.5649,260,260,478,1,3,Incorrect,4,Low_Ortho,4195,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,14
.,Full Trial Period,c194043,14,Illegal_IA,974,0.2403,374,114,790,2,4,Incorrect,4,Low_Ortho,4195,.,"[(0, 0), (256, 192), (256, 576), (768, 192), (768, 576)]",.,14,.,whan,4,sruv,phey,1,pnzh,1,1,18,TRUE,14
